,size,total_sqft,bath,balcony,price,site_location
7113,3.0,2447.5,3.0,2,21400000.0,Bhavani Peth
7114,2.0,1155.0,2.0,1,4060000.0,Bibvewadi
7115,3.0,1610.0,2.0,2,6440000.0,Bopodi
7116,3.0,1200.0,3.0,2,5658000.0,Budhwar Peth
7117,2.0,1530.0,2.0,1,18500000.0,Bund Garden
7118,3.0,1709.0,3.0,1,8000000.0,Camp
7119,4.0,830.5,4.0,0,6000000.0,Chandan Nagar
7121,1.5,840.0,1.5,1,15000000.0,Deccan Gymkhana
7122,3.0,1400.0,2.0,1,5000000.0,Dehu Road
7123,2.0,1200.0,2.0,1,4200000.0,Dhankawadi
7124,3.0,1439.0,3.0,1,5723000.0,Dhayari Phata
7125,2.0,1375.0,2.0,2,7200000.0,Dhole Patil
7126,4.5,2447.5,4.5,3,21400000.0,Erandwane
7127,3.0,1200.0,2.0,1,7500000.0,Fatima Nagar
7128,2.0,1315.0,2.0,3,7500000.0,Fergusson College
7129,2.0,1500.0,2.0,0,4000000.0,Ganesh Peth
7130,4.5,2447.5,4.5,1,20000000.0,Ganeshkhind
7131,2.0,1178.0,2.0,3,8200000.0,Ghorpade Peth
7132,3.0,1430.0,3.0,2,5900000.0,Ghorpadi
7133,3.0,1400.0,2.0,2,6580000.0,Gokhale Nagar
7134,2.0,1093.0,2.0,2,7200000.0,Gultekdi
7136,4.5,2447.5,4.5,1,21400000.0,Hadapsar
7137,3.0,1200.0,2.0,0,13000000.0,Hadapsar Industrial
7138,3.0,2210.0,3.0,2,15600000.0,Hingne Khurd
7139,2.0,1150.0,2.0,2,7000000.0,Jangali Maharaj
7140,3.0,1435.0,2.0,1,6000000.0,Kalyani Nagar
7142,2.0,1173.0,2.0,1,7820000.0,Karve Road
7143,2.0,1140.0,2.0,1,3900000.0,Kasba Peth
7144,3.0,1717.0,3.0,3,12000000.0,Katraj
7146,3.0,1370.0,3.0,2,6700000.0,Khadki
7147,2.0,1025.0,2.0,1,9000000.0,Kharadi
7148,3.0,1409.0,2.0,3,6200000.0,Kondhwa
7149,2.0,1200.0,2.0,1,5200000.0,Kondhwa Budruk
7150,2.0,1200.0,2.0,1,5350000.0,Kondhwa Khurd
7151,3.0,1740.0,4.0,3,13000000.0,Koregaon Park
7152,2.0,1232.0,2.0,1,8800000.0,Kothrud
7153,2.0,1200.0,2.0,1,3600000.0,Law College
7154,4.0,2447.5,4.0,3,21400000.0,Laxmi Road
7155,2.0,1250.0,2.0,1,5000000.0,Lulla Nagar
7156,2.0,1475.0,2.0,2,17100000.0,Mahatma Gandhi
7157,4.0,2100.0,4.0,2,8500000.0,Mangalwar peth
7158,1.5,830.5,1.5,1,2350000.0,Manik Bagh
7159,3.0,1065.0,2.0,2,4259000.0,Market yard
7160,3.0,1000.0,3.0,1,13000000.0,Model colony
7161,2.0,1225.0,2.0,0,6500000.0,Mukund Nagar
7162,1.5,830.5,1.5,0,1600000.0,Mundhawa
7163,2.0,1067.0,2.0,2,5200000.0,Nagar Road
7164,3.0,1364.0,2.0,2,5600000.0,Nana Peth
7165,3.0,1750.0,3.0,3,7500000.0,Narayan Peth
7166,2.0,1240.0,2.0,1,7100000.0,Narayangaon
7167,2.0,1200.0,2.0,0,7500000.0,Navi Peth
7169,3.0,1504.0,2.0,2,10200000.0,Parvati Darshan
7170,2.0,1116.0,2.0,1,4980000.0,Pashan
7171,3.0,2365.0,4.0,2,17500000.0,Paud Road
7172,2.0,1308.0,2.0,2,3700000.0,Pirangut
7173,2.0,864.0,2.0,0,4500000.0,Prabhat Road
7174,4.5,1200.0,4.5,1,13900000.0,Pune Railway
7176,2.0,1333.0,2.0,1,10000000.0,Raviwar Peth
7177,4.0,1800.0,4.0,1,14500000.0,Sadashiv Peth
7179,3.0,1698.0,3.0,2,10700000.0,Salunke Vihar
7180,3.0,1275.0,2.0,2,4360000.0,Sasson Road
7181,2.0,1060.0,2.0,1,4800000.0,Satara Road
7182,2.0,1160.0,2.0,1,4900000.0,Senapati Bapat
7184,3.0,830.5,3.0,1,7000000.0,Shivaji Nagar
7186,2.0,1310.0,2.0,1,6600000.0,Sinhagad Road
7187,4.5,1806.0,4.5,1,21400000.0,Somwar Peth
7189,3.0,2145.0,3.0,2,16500000.0,Tilak Road
7190,3.0,1693.0,3.0,1,12500000.0,Uruli Devachi
7191,3.0,1230.0,3.0,3,6000000.0,Vadgaon Budruk
7192,3.0,1200.0,3.0,1,14500000.0,Wadgaon Sheri
7193,3.0,1310.0,2.0,1,3783000.0,Viman Nagar
7194,2.0,1150.0,2.0,1,6000000.0,Vishrant Wadi
7195,3.0,1385.0,2.0,2,6650000.0,Wagholi
7196,2.0,1066.0,2.0,2,5250000.0,Wakadewadi
7197,3.0,2293.0,3.0,2,8026000.0,Wanowrie
7198,3.0,830.5,3.0,1,8100000.0,Warje
7199,3.0,1625.0,3.0,3,9200000.0,Yerawada
7200,2.0,1246.0,2.0,1,6740000.0,Alandi Road
7201,4.0,2100.0,4.5,1,21400000.0,Ambegaon Budruk
7202,4.0,2400.0,4.0,3,21400000.0,Anandnagar
7204,2.0,1000.0,2.0,1,7065000.0,Aundh Road
7205,2.0,907.0,2.0,2,3800000.0,Balaji Nagar
7206,4.0,2447.5,4.0,0,13800000.0,Baner
7207,3.0,1395.0,2.0,3,7900000.0,Baner road
7208,2.0,1180.0,2.0,2,5000000.0,Bhandarkar Road
7209,4.5,1903.0,4.5,2,14000000.0,Bhavani Peth
7210,2.0,1175.0,2.0,1,4700000.0,Bibvewadi
7211,2.0,1272.0,2.0,2,5150000.0,Bopodi
7212,3.0,1490.0,2.0,1,9200000.0,Budhwar Peth
7213,2.0,1144.0,2.0,2,6700000.0,Bund Garden
7215,2.0,1143.0,2.0,1,5300000.0,Chandan Nagar
7216,3.0,2447.5,3.0,2,19000000.0,Dapodi
7217,2.0,1216.0,2.0,1,7500000.0,Deccan Gymkhana
7218,2.0,1044.0,2.0,1,6000000.0,Dehu Road
7219,2.0,1352.0,3.0,1,9300000.0,Dhankawadi
7220,3.0,1552.0,3.0,3,7500000.0,Dhayari Phata
7221,3.0,1785.0,3.0,2,12000000.0,Dhole Patil
7222,2.0,830.5,2.0,2,3450000.0,Erandwane
7223,3.0,1650.0,3.0,2,5198000.0,Fatima Nagar
7224,3.0,1595.0,3.0,2,7039000.0,Fergusson College
7225,2.0,1060.0,2.0,1,3500000.0,Ganesh Peth
7226,3.0,1410.0,2.0,3,6500000.0,Ganeshkhind
7227,3.0,1523.0,2.0,2,5600000.0,Ghorpade Peth
7228,3.0,1591.0,3.0,1,12200000.0,Ghorpadi
7229,3.0,1640.0,3.0,3,8400000.0,Gokhale Nagar
7230,1.5,830.5,1.5,0,1600000.0,Gultekdi
7231,3.0,1305.0,2.0,2,6000000.0,Guruwar peth
7232,3.0,1590.0,3.0,1,5400000.0,Hadapsar
7233,2.0,1240.0,2.0,3,4500000.0,Hadapsar Industrial
7234,2.0,1200.0,2.0,2,5400000.0,Hingne Khurd
7235,2.0,1100.0,2.0,1,4115999.0,Jangali Maharaj
7236,2.0,1180.0,2.0,1,12800000.0,Kalyani Nagar
7237,2.0,1115.0,2.0,1,5000000.0,Karve Nagar
7238,2.0,845.0,2.0,1,3300000.0,Karve Road
7240,3.0,1310.0,2.0,2,4500000.0,Katraj
7241,1.5,2447.5,1.5,0,15000000.0,Khadaki
7242,2.0,959.0,2.0,1,4250000.0,Khadki
7243,4.0,1200.0,4.0,1,14000000.0,Kharadi
7244,2.0,883.0,2.0,1,3700000.0,Kondhwa
7245,2.0,1050.0,2.0,2,5550000.0,Kondhwa Budruk
7246,2.0,1390.0,2.0,2,7020999.0,Kondhwa Khurd
7248,3.0,1280.0,2.0,2,6900000.0,Kothrud
7249,4.5,1280.0,4.5,3,15000000.0,Law College
7250,3.0,1614.0,3.0,2,9500000.0,Laxmi Road
7251,2.0,1000.0,2.0,0,5800000.0,Lulla Nagar
7252,2.0,1196.0,2.0,2,5790000.0,Mahatma Gandhi
7253,3.0,1220.0,3.0,2,5700000.0,Mangalwar peth
7254,2.0,950.0,2.0,1,3195000.0,Manik Bagh
7256,2.0,1141.0,2.0,1,5500000.0,Model colony
7257,2.0,1200.0,2.0,2,5100000.0,Mukund Nagar
7258,3.0,1380.0,2.0,2,5500000.0,Mundhawa
7259,2.0,855.0,2.0,1,3200000.0,Nagar Road
7260,1.5,830.5,1.5,1,1645000.0,Nana Peth
7261,2.0,922.0,2.0,1,3600000.0,Narayan Peth
7262,2.0,1200.0,2.0,2,4320000.0,Narayangaon
7263,3.0,1240.0,2.0,2,6500000.0,Navi Peth
7264,2.0,1070.0,2.0,2,4200000.0,Padmavati
7265,2.0,1293.0,2.0,2,7500000.0,Parvati Darshan
7266,3.0,1380.0,2.0,1,5000000.0,Pashan
7267,3.0,1599.0,3.0,2,8000000.0,Paud Road
7268,2.0,967.0,2.0,2,4110000.0,Pirangut
7269,3.0,1885.0,3.0,3,9000000.0,Prabhat Road
7270,2.0,860.0,2.0,2,6550000.0,Pune Railway
7271,1.5,1075.0,1.5,0,1950000.0,Rasta Peth
7272,2.0,1050.0,2.0,1,6350000.0,Raviwar Peth
7273,3.0,1595.0,3.0,2,8800000.0,Sadashiv Peth
7274,2.0,1350.0,2.0,2,10200000.0,Sahakar Nagar
7275,2.0,1204.0,2.0,2,4500000.0,Salunke Vihar
7277,2.0,1035.0,2.0,2,4900000.0,Satara Road
7278,2.0,1000.0,2.0,1,2995000.0,Senapati Bapat
7279,3.0,1457.0,3.0,3,8500000.0,Shaniwar Peth
7280,2.0,1194.0,2.0,2,4700000.0,Shivaji Nagar
7281,2.0,1100.0,2.0,1,6600000.0,Shukrawar Peth
7282,3.0,1655.0,3.0,3,12000000.0,Sinhagad Road
7284,2.0,1215.0,2.0,1,4610000.0,Swargate
7285,2.0,1010.0,2.0,0,5012500.0,Tilak Road
7286,3.0,1639.0,3.0,2,12900000.0,Uruli Devachi
7287,3.0,1685.0,3.0,1,13500000.0,Vadgaon Budruk
7288,4.5,1008.0,4.0,2,18000000.0,Wadgaon Sheri
7289,2.0,1100.0,2.0,3,3800000.0,Viman Nagar
7290,3.0,2122.0,3.0,2,12500000.0,Vishrant Wadi
7291,2.0,1050.0,2.0,2,4700000.0,Wagholi
7292,2.0,1230.0,2.0,2,4500000.0,Wakadewadi
7293,3.0,1240.0,3.0,2,6000000.0,Wanowrie
7294,3.0,1252.0,2.0,3,6500000.0,Warje
7295,3.0,1374.0,2.0,2,8800000.0,Yerawada
7296,1.5,830.5,1.5,1,3000000.0,Alandi Road
7297,4.5,1200.0,4.5,2,21400000.0,Ambegaon Budruk
7298,3.0,1355.0,3.0,2,8387000.0,Anandnagar
7299,2.0,1040.0,2.0,3,4500000.0,Aundh
7300,2.0,1350.0,2.0,2,6800000.0,Aundh Road
7301,4.0,2447.5,4.5,3,21400000.0,Balaji Nagar
7303,3.0,1560.0,3.0,1,9000000.0,Baner road
7304,2.0,1151.0,2.0,1,4316000.0,Bhandarkar Road
7305,3.0,1360.0,2.0,2,4759000.0,Bhavani Peth
7306,2.0,1250.0,2.0,2,6000000.0,Bibvewadi
7307,3.0,1110.0,2.0,2,2997000.0,Bopodi
7308,2.0,1015.0,2.0,2,5000000.0,Budhwar Peth
7309,3.0,1351.0,2.0,2,7800000.0,Bund Garden
7310,2.0,960.0,2.0,2,5000000.0,Camp
7311,2.0,1110.0,2.0,2,5200000.0,Chandan Nagar
7312,3.0,1680.0,3.0,2,7200000.0,Dapodi
7313,3.0,2400.0,3.0,1,18000000.0,Deccan Gymkhana
7314,4.0,2447.5,4.5,3,21400000.0,Dehu Road
7315,3.0,1350.0,3.0,2,4860000.0,Dhankawadi
7316,2.0,1254.0,2.0,2,4700000.0,Dhayari Phata
7317,3.0,1255.0,3.0,2,11500000.0,Dhole Patil
7318,2.0,1051.0,2.0,3,6100000.0,Erandwane
7319,3.0,1200.0,3.0,1,20500000.0,Fatima Nagar
7320,2.0,1099.0,2.0,2,6500000.0,Fergusson College
7321,3.0,2447.5,4.0,3,19900000.0,Ganesh Peth
7322,4.0,2000.0,2.0,1,16000000.0,Ganeshkhind
7323,2.0,1541.0,2.0,2,13000000.0,Ghorpade Peth
7324,3.0,1200.0,3.0,2,7000000.0,Ghorpadi
7325,2.0,1125.0,2.0,2,4500000.0,Gokhale Nagar
7326,3.0,1650.0,3.0,2,8500000.0,Gultekdi
7327,1.5,834.0,1.5,1,6200000.0,Guruwar peth
7328,3.0,1320.0,3.0,2,6000000.0,Hadapsar
7329,3.0,1200.0,3.0,1,14900000.0,Hadapsar Industrial
7330,4.5,1000.0,4.5,0,16000000.0,Hingne Khurd
7331,3.0,1500.0,3.0,2,7400000.0,Jangali Maharaj
7332,4.0,2447.5,4.5,2,21400000.0,Kalyani Nagar
7334,1.5,830.5,1.5,0,5200000.0,Karve Road
7335,2.0,1180.0,2.0,2,7000000.0,Kasba Peth
7336,2.0,1010.0,2.0,1,5000000.0,Katraj
7337,2.0,1070.0,2.0,1,3800000.0,Khadaki
7338,3.0,1580.0,3.0,3,10500000.0,Khadki
7341,3.0,1920.0,3.0,2,13000000.0,Kondhwa Budruk
7342,3.0,1200.0,2.0,1,7600000.0,Kondhwa Khurd
7343,2.0,1040.0,2.0,2,4500000.0,Koregaon Park
7344,3.0,1430.0,2.0,2,9000000.0,Kothrud
7345,3.0,1215.0,2.0,2,5285000.0,Law College
7346,1.5,830.5,1.5,1,7000000.0,Laxmi Road
7347,3.0,1564.0,3.0,1,10500000.0,Lulla Nagar
7348,3.0,830.5,2.0,1,5200000.0,Mahatma Gandhi
7349,2.0,830.5,2.0,0,5800000.0,Mangalwar peth
7350,2.0,1200.0,2.0,2,6000000.0,Manik Bagh
7351,2.0,1128.0,2.0,1,4879000.0,Market yard
7352,2.0,1200.0,2.0,2,4440000.0,Model colony
7353,4.0,2000.0,4.0,1,13500000.0,Mukund Nagar
7355,4.0,2400.0,4.0,2,21400000.0,Nagar Road
7356,3.0,1650.0,3.0,3,10500000.0,Nana Peth
7357,2.0,1235.0,2.0,2,14800000.0,Narayan Peth
7358,2.0,1200.0,2.0,2,5500000.0,Narayangaon
7360,2.0,985.0,2.0,2,4200000.0,Padmavati
7361,3.0,1475.0,2.0,2,6300000.0,Parvati Darshan
7362,3.0,2447.5,4.5,0,21400000.0,Pashan
7363,3.0,1157.0,2.0,1,5399000.0,Paud Road
7364,2.0,900.0,2.0,3,3500000.0,Pirangut
7365,4.0,2447.5,3.0,2,12000000.0,Prabhat Road
7366,2.0,1030.0,2.0,1,6000000.0,Pune Railway
7367,2.0,1000.0,2.0,1,4600000.0,Rasta Peth
7368,4.0,2447.5,3.0,3,21400000.0,Raviwar Peth
7369,4.0,2447.5,4.0,2,21400000.0,Sadashiv Peth
7370,4.5,1950.0,4.5,3,17500000.0,Sahakar Nagar
7371,3.0,1570.0,2.0,2,6594000.0,Salunke Vihar
7372,2.0,1283.0,2.0,2,6800000.0,Sasson Road
7373,3.0,875.0,2.0,2,4000000.0,Satara Road
7374,2.0,1200.0,2.0,2,5200000.0,Senapati Bapat
7375,3.0,2447.5,3.0,0,21400000.0,Shaniwar Peth
7376,3.0,2400.0,2.0,3,18000000.0,Shivaji Nagar
7377,3.0,1250.0,2.0,2,6875000.0,Shukrawar Peth
7378,4.0,2447.5,4.5,1,19600000.0,Sinhagad Road
7379,2.0,990.0,2.0,2,3761999.0,Somwar Peth
7380,2.0,1199.0,2.0,1,8500000.0,Swargate
7381,2.0,1280.0,2.0,2,9000000.0,Tilak Road
7382,4.0,2447.5,4.0,0,21400000.0,Uruli Devachi
7383,2.0,1190.0,2.0,1,5500000.0,Vadgaon Budruk
7384,2.0,1100.0,2.0,2,6000000.0,Wadgaon Sheri
7385,3.0,2075.0,3.0,1,17500000.0,Viman Nagar
7386,2.0,1133.0,2.0,1,5500000.0,Vishrant Wadi
7387,4.0,2400.0,3.0,3,14000000.0,Wagholi
7388,2.0,1280.0,2.0,2,6900000.0,Wakadewadi
7389,3.0,1250.0,3.0,2,6500000.0,Wanowrie
7390,3.0,1565.0,2.0,2,4930000.0,Warje
7391,3.0,1900.0,3.0,0,6500000.0,Yerawada
7392,2.0,1080.0,2.0,2,4500000.0,Alandi Road
7393,1.5,830.5,1.5,0,4700000.0,Ambegaon Budruk
7394,3.0,1240.0,4.0,1,18000000.0,Anandnagar
7395,3.0,1335.0,2.0,1,8700000.0,Aundh
7396,2.0,1246.0,2.0,1,6730000.0,Aundh Road
7398,3.0,1385.0,3.0,1,5500000.0,Baner
7399,3.0,1578.0,3.0,1,7390000.0,Baner road
7400,2.0,1140.0,2.0,2,4600000.0,Bhandarkar Road
7401,3.0,1700.0,3.0,1,7990000.0,Bhavani Peth
7402,4.0,1050.0,4.0,0,9000000.0,Bibvewadi
7403,2.0,1120.0,2.0,1,7000000.0,Bopodi
7404,1.5,830.5,1.5,1,2200000.0,Budhwar Peth
7405,2.0,1116.0,2.0,1,5189000.0,Bund Garden
7406,3.0,1480.0,3.0,2,9500000.0,Camp
7407,2.0,1000.0,2.0,2,5000000.0,Chandan Nagar
7408,2.0,1145.0,2.0,2,4600000.0,Dapodi
7409,2.0,830.5,1.5,1,3200000.0,Deccan Gymkhana
7410,2.0,1265.0,2.0,1,8300000.0,Dehu Road
7411,3.0,1450.0,3.0,0,8820000.0,Dhankawadi
7412,2.0,1475.0,2.0,1,7000000.0,Dhayari Phata
7413,2.0,1265.0,2.0,2,5500000.0,Dhole Patil
7414,2.0,1200.0,2.0,0,5800000.0,Erandwane
7415,3.0,2180.0,3.0,2,21000000.0,Fatima Nagar
7416,2.0,1080.0,2.0,3,5000000.0,Fergusson College
7417,3.0,2023.0,4.0,2,13000000.0,Ganesh Peth
7418,2.0,2400.0,2.0,3,12500000.0,Ganeshkhind
7419,3.0,1545.0,2.0,2,6600000.0,Ghorpade Peth
7420,3.0,1804.0,3.0,2,16600000.0,Ghorpadi
7421,2.0,1200.0,2.0,1,20000000.0,Gokhale Nagar
7423,2.0,1108.0,2.0,1,7423000.0,Guruwar peth
7424,3.0,1730.0,3.0,2,11500000.0,Hadapsar
7425,3.0,1427.0,2.0,3,7000000.0,Hadapsar Industrial
7426,2.0,935.0,2.0,1,3553000.0,Hingne Khurd
7427,2.0,1073.0,2.0,2,3177000.0,Jangali Maharaj
7428,2.0,960.0,2.0,3,3700000.0,Kalyani Nagar
7429,3.0,2215.0,4.0,2,15000000.0,Karve Nagar
7430,2.0,1125.0,2.0,1,3249000.0,Karve Road
7431,2.0,1230.0,2.0,3,5500000.0,Kasba Peth
7433,2.0,1080.0,2.0,2,7500000.0,Khadaki
7435,2.0,1200.0,1.5,1,10300000.0,Kharadi
7436,3.0,1590.0,3.0,2,5800000.0,Kondhwa
7437,3.0,1350.0,3.0,2,6800000.0,Kondhwa Budruk
7438,3.0,1400.0,2.0,2,4800000.0,Kondhwa Khurd
7439,3.0,1560.0,2.0,3,7200000.0,Koregaon Park
7440,4.0,1810.0,3.0,2,5700000.0,Kothrud
7442,3.0,1484.0,3.0,1,7418000.0,Laxmi Road
7443,3.0,1650.0,3.0,3,21400000.0,Lulla Nagar
7444,3.0,1455.0,2.0,2,5500000.0,Mahatma Gandhi
7445,3.0,2280.0,4.0,2,18400000.0,Mangalwar peth
7447,3.0,2079.0,3.0,3,21400000.0,Market yard
7448,2.0,1351.0,2.0,2,7400000.0,Model colony
7449,3.0,1223.0,2.0,2,4281000.0,Mukund Nagar
7450,3.0,1430.0,2.0,1,6100000.0,Mundhawa
7451,4.0,2447.5,4.5,0,21400000.0,Nagar Road
7452,3.0,1310.0,2.0,2,3783000.0,Nana Peth
7453,4.0,1800.0,4.0,1,21400000.0,Narayan Peth
7454,4.0,1120.0,4.0,2,17500000.0,Narayangaon
7455,2.0,984.0,2.0,1,5500000.0,Navi Peth
7456,3.0,1770.0,3.0,3,10000000.0,Padmavati
7457,2.0,900.0,3.0,1,10500000.0,Parvati Darshan
7458,4.5,1350.0,4.5,1,12000000.0,Pashan
7459,2.0,1447.0,2.0,1,7597000.0,Paud Road
7460,2.0,1140.0,2.0,1,6000000.0,Pirangut
7461,2.0,1170.0,2.0,3,3400000.0,Prabhat Road
7462,2.0,1160.0,2.0,2,4639000.0,Pune Railway
7463,2.0,1296.0,2.0,1,8900000.0,Rasta Peth
7464,3.0,1570.0,3.0,2,8000000.0,Raviwar Peth
7465,3.0,1495.0,2.0,2,6500000.0,Sadashiv Peth
7466,3.0,1530.0,2.0,2,6700000.0,Sahakar Nagar
7467,4.5,900.0,4.0,0,14000000.0,Salunke Vihar
7468,3.0,1800.0,3.0,1,7000000.0,Sasson Road
7469,2.0,1088.0,2.0,2,4800000.0,Satara Road
7470,3.0,1533.0,3.0,1,9818000.0,Senapati Bapat
7471,2.0,1100.0,2.0,1,6800000.0,Shaniwar Peth
7472,3.0,1540.0,3.0,3,9000000.0,Shivaji Nagar
7474,2.0,1040.0,2.0,1,6859000.0,Sinhagad Road
7475,4.5,1034.0,4.5,2,10100000.0,Somwar Peth
7476,2.0,1260.0,2.0,1,3969000.0,Swargate
7477,2.0,1180.0,2.0,1,4129999.0,Tilak Road
7478,2.0,1245.0,2.0,2,10000000.0,Uruli Devachi
7479,3.0,1350.0,3.0,0,7500000.0,Vadgaon Budruk
7480,3.0,1464.0,3.0,2,5600000.0,Wadgaon Sheri
7481,1.5,830.5,2.0,1,1600000.0,Viman Nagar
7482,2.0,920.0,2.0,2,6000000.0,Vishrant Wadi
7483,4.5,2300.0,4.5,0,16000000.0,Wagholi
7484,2.0,1124.0,2.0,1,3035000.0,Wakadewadi
7485,4.0,2095.0,3.0,1,10900000.0,Wanowrie
7486,2.0,1100.0,2.0,1,7142000.0,Warje
7487,2.0,1019.0,2.0,1,5800000.0,Yerawada
7488,3.0,1756.0,3.0,2,12800000.0,Alandi Road
7489,3.0,1280.0,3.0,1,5000000.0,Ambegaon Budruk
7490,4.0,1200.0,3.0,2,12500000.0,Anandnagar
7491,3.0,1700.0,3.0,2,15000000.0,Aundh
7492,3.0,2134.0,4.0,2,11800000.0,Aundh Road
7494,3.0,830.5,3.0,1,6900000.0,Baner
7496,3.0,2447.5,4.0,3,15500000.0,Bhandarkar Road
7497,3.0,2215.0,4.0,2,15400000.0,Bhavani Peth
7498,3.0,1440.0,3.0,2,7200000.0,Bibvewadi
7499,3.0,1186.0,2.0,2,5533000.0,Bopodi
7500,3.0,1350.0,2.0,2,4724000.0,Budhwar Peth
7501,3.0,1800.0,3.0,2,14000000.0,Bund Garden
7502,3.0,1600.0,3.0,3,7900000.0,Camp
7503,2.0,1000.0,2.0,1,3500000.0,Chandan Nagar
7504,3.0,2275.0,3.0,3,21400000.0,Dapodi
7505,3.0,1305.0,2.0,1,5900000.0,Deccan Gymkhana
7506,3.0,1740.0,3.0,1,15000000.0,Dehu Road
7507,2.0,900.0,2.0,1,9000000.0,Dhankawadi
7508,2.0,1567.0,3.0,0,14000000.0,Dhayari Phata
7509,3.0,1082.0,2.0,1,4550000.0,Dhole Patil
7510,2.0,1050.0,2.0,1,8000000.0,Erandwane
7511,2.0,1200.0,2.0,1,5600000.0,Fatima Nagar
7512,3.0,2447.5,4.0,2,18500000.0,Fergusson College
7513,2.0,1220.0,2.0,2,5200000.0,Ganesh Peth
7514,3.0,1970.0,3.0,2,16400000.0,Ganeshkhind
7515,3.0,2447.5,3.0,1,21400000.0,Ghorpade Peth
7516,4.0,2130.0,4.0,0,12000000.0,Ghorpadi
7517,3.0,1749.0,3.0,2,12000000.0,Gokhale Nagar
7518,2.0,1260.0,2.0,1,10800000.0,Gultekdi
7520,2.0,1170.0,2.0,2,12000000.0,Hadapsar
7521,3.0,1670.0,3.0,2,7500000.0,Hadapsar Industrial
7522,3.0,2264.0,3.0,2,16800000.0,Hingne Khurd
7524,2.0,1100.0,2.0,2,5500000.0,Kalyani Nagar
7525,2.0,830.5,1.5,1,1989999.0,Karve Nagar
7526,2.0,1320.0,2.0,1,16000000.0,Karve Road
7527,4.0,830.5,4.0,2,8500000.0,Kasba Peth
7528,2.0,1125.0,2.0,2,6500000.0,Katraj
7529,2.0,1125.0,2.0,2,4450000.0,Khadaki
7530,2.0,830.5,2.0,1,2900000.0,Khadki
7531,3.0,1300.0,2.0,1,7500000.0,Kharadi
7532,3.0,1600.0,3.0,2,8300000.0,Kondhwa
7533,3.0,1052.0,2.0,1,6000000.0,Kondhwa Budruk
7534,4.0,1140.0,3.0,1,14500000.0,Kondhwa Khurd
7535,2.0,1130.0,2.0,2,3600000.0,Koregaon Park
7536,4.0,1140.0,3.0,2,21400000.0,Kothrud
7537,3.0,2200.0,3.0,3,21400000.0,Law College
7538,3.0,1500.0,2.0,1,6300000.0,Laxmi Road
7539,3.0,1350.0,3.0,1,4725000.0,Lulla Nagar
7540,3.0,1230.0,2.0,2,5200000.0,Mahatma Gandhi
7541,3.0,1520.0,2.0,2,8500000.0,Mangalwar peth
7542,1.5,830.5,1.5,1,2625000.0,Manik Bagh
7543,2.0,1040.0,2.0,1,6100000.0,Market yard
7544,3.0,1300.0,2.0,1,6700000.0,Model colony
7545,4.0,2447.5,4.0,3,20100000.0,Mukund Nagar
7546,1.5,830.5,1.5,1,7000000.0,Mundhawa
7547,2.0,1140.0,2.0,1,5120000.0,Nagar Road
7548,3.0,1225.0,3.0,1,3308000.0,Nana Peth
7549,1.5,830.5,1.5,0,2584000.0,Narayan Peth
7550,3.0,1600.0,3.0,1,15000000.0,Narayangaon
7551,3.0,1890.0,4.0,3,12500000.0,Navi Peth
7552,2.0,1050.0,2.0,1,3400000.0,Padmavati
7553,4.5,1200.0,4.0,2,10000000.0,Parvati Darshan
7554,3.0,1458.0,2.0,2,6200000.0,Pashan
7555,4.5,1200.0,4.5,0,8600000.0,Paud Road
7556,3.0,1970.0,3.0,2,16000000.0,Pirangut
7557,3.0,1808.0,4.0,0,8000000.0,Prabhat Road
7558,2.0,1007.0,2.0,1,6700000.0,Pune Railway
7559,2.0,1105.0,2.0,1,5000000.0,Rasta Peth
7560,3.0,1700.0,3.0,3,15000000.0,Raviwar Peth
7561,2.0,1170.0,2.0,3,5000000.0,Sadashiv Peth
7562,2.0,1080.0,2.0,3,4500000.0,Sahakar Nagar
7563,3.0,1150.0,2.0,1,6200000.0,Salunke Vihar
7564,2.0,1200.0,2.0,1,5790000.0,Sasson Road
7565,2.0,1200.0,2.0,1,5400000.0,Satara Road
7566,3.0,1656.0,3.0,2,7500000.0,Senapati Bapat
7567,4.0,830.5,4.0,2,8700000.0,Shaniwar Peth
7568,2.0,1040.0,2.0,2,5000000.0,Shivaji Nagar
7569,2.0,1085.0,2.0,2,3370000.0,Shukrawar Peth
7570,3.0,1215.0,2.0,2,4975000.0,Sinhagad Road
7571,4.0,2150.0,4.0,2,11500000.0,Somwar Peth
7572,4.0,1100.0,4.0,1,12000000.0,Swargate
7573,2.0,1210.0,2.0,1,7700000.0,Tilak Road
7574,2.0,1050.0,2.0,1,5500000.0,Uruli Devachi
7575,3.0,830.5,3.0,1,7000000.0,Vadgaon Budruk
7576,3.0,1920.0,3.0,2,15000000.0,Wadgaon Sheri
7577,3.0,1250.0,2.0,1,5000000.0,Viman Nagar
7579,2.0,1421.0,2.0,1,9000000.0,Wagholi
7580,4.5,1050.0,4.0,2,15500000.0,Wakadewadi
7581,3.0,1425.0,2.0,2,7431000.0,Wanowrie
7582,2.0,1162.0,2.0,1,5800000.0,Warje
7583,1.5,905.0,1.5,1,6000000.0,Yerawada
7584,2.0,914.0,2.0,1,3200000.0,Alandi Road
7585,2.0,1258.0,2.0,0,5800000.0,Ambegaon Budruk
7586,4.0,1100.0,4.0,2,21400000.0,Anandnagar
7587,4.0,2447.5,4.0,1,21400000.0,Aundh
